user_id,transaction_date,age,gender,occupation,region,device_type,product_price,is_weekend,hour_of_day,past_transactions,past_upi_ratio,past_card_ratio,past_cod_ratio,average_order_value,last_payment_method,days_since_last_purchase,payment_method,ratio_sum
USER_0337,2023-04-03,69,Female,Finance,Urban,Mobile,16468.7,0,22,5,0.2,0.8,0.0,15288.34,card,4.0,card,1.0
USER_0337,2023-04-17,69,Female,Finance,Urban,Mobile,13993.28,0,22,6,0.1667,0.8333,0.0,15485.06,card,14.0,card,1.0
USER_0337,2023-05-10,69,Female,Finance,Urban,Mobile,15102.0,0,9,7,0.1429,0.8571,0.0,15271.95,card,23.0,card,1.0
USER_0337,2023-07-06,69,Female,Finance,Urban,Mobile,16468.7,0,17,8,0.125,0.875,0.0,15250.71,card,57.0,card,1.0
USER_0337,2023-07-19,69,Female,Finance,Urban,Mobile,12180.6,0,10,9,0.1111,0.8889,0.0,15386.04,card,13.0,card,1.0
USER_0337,2023-08-07,69,Female,Finance,Urban,Mobile,16468.7,0,10,10,0.1,0.9,0.0,15065.5,card,19.0,card,1.0
USER_0337,2023-10-17,69,Female,Finance,Urban,Mobile,16468.7,0,23,11,0.0909,0.9091,0.0,15193.06,card,71.0,card,1.0
USER_0337,2023-10-31,69,Female,Finance,Urban,Mobile,16468.7,0,15,12,0.0833,0.9167,0.0,15299.36,card,14.0,card,1.0
USER_0337,2023-11-14,69,Female,Finance,Urban,Mobile,16468.7,0,21,13,0.0769,0.9231,0.0,15389.31,card,14.0,card,1.0
USER_0337,2023-12-17,69,Female,Finance,Urban,Mobile,12692.75,1,23,14,0.0714,0.9286,0.0,15466.41,card,33.0,card,1.0
USER_0337,2024-02-13,69,Female,Finance,Urban,Tablet,16468.7,0,23,15,0.0667,0.9333,0.0,15281.5,card,58.0,card,1.0
USER_0337,2024-04-13,69,Female,Finance,Urban,Mobile,11075.82,1,14,16,0.0625,0.9375,0.0,15355.7,card,60.0,card,1.0
USER_0337,2024-05-25,69,Female,Finance,Urban,Mobile,16468.7,1,22,17,0.0588,0.9412,0.0,15103.94,card,42.0,card,1.0
USER_0337,2024-05-29,69,Female,Finance,Urban,Mobile,12630.85,0,17,18,0.0556,0.9444,0.0,15179.76,card,4.0,card,1.0
USER_0337,2024-07-13,69,Female,Finance,Urban,Mobile,16468.7,1,22,19,0.0526,0.9474,0.0,15045.61,card,45.0,upi,1.0
USER_0337,2024-07-14,69,Female,Finance,Urban,Mobile,16468.7,1,16,20,0.1,0.9,0.0,15116.76,upi,1.0,upi,1.0
USER_0337,2024-07-24,69,Female,Finance,Urban,Mobile,14101.36,0,8,21,0.1429,0.8571,0.0,15181.14,upi,10.0,card,1.0
USER_0337,2024-08-24,69,Female,Finance,Urban,Mobile,14999.94,1,22,22,0.1364,0.8636,0.0,15132.06,card,31.0,card,1.0
USER_0338,2023-01-22,23,Other,Finance,Urban,Tablet,12763.33,1,20,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0338,2023-04-02,23,Other,Finance,Urban,Tablet,12166.14,1,16,1,1.0,0.0,0.0,12763.33,upi,70.0,upi,1.0
USER_0338,2023-04-10,23,Other,Finance,Urban,Tablet,8581.4,0,12,2,1.0,0.0,0.0,12464.74,upi,8.0,upi,1.0
USER_0338,2023-04-28,23,Other,Finance,Urban,Tablet,10054.79,0,14,3,1.0,0.0,0.0,11170.29,upi,18.0,upi,1.0
USER_0338,2023-05-14,23,Other,Finance,Urban,Tablet,15132.07,1,11,4,1.0,0.0,0.0,10891.42,upi,16.0,upi,1.0
USER_0338,2023-05-15,23,Other,Finance,Urban,Tablet,12195.13,0,8,5,1.0,0.0,0.0,11739.55,upi,1.0,upi,1.0
USER_0338,2023-06-01,23,Other,Finance,Urban,Tablet,8676.5,0,22,6,1.0,0.0,0.0,11815.48,upi,17.0,upi,1.0
USER_0338,2023-07-27,23,Other,Finance,Urban,Tablet,11640.32,0,21,7,1.0,0.0,0.0,11367.05,upi,56.0,upi,1.0
USER_0338,2023-08-13,23,Other,Finance,Urban,Tablet,11240.93,1,14,8,1.0,0.0,0.0,11401.21,upi,17.0,upi,1.0
USER_0338,2023-09-26,23,Other,Finance,Urban,Tablet,10239.2,0,9,9,1.0,0.0,0.0,11383.4,upi,44.0,upi,1.0
USER_0338,2023-10-02,23,Other,Finance,Urban,Tablet,12855.89,0,20,10,1.0,0.0,0.0,11268.98,upi,6.0,upi,1.0
USER_0338,2023-12-26,23,Other,Finance,Urban,Tablet,13861.99,0,19,11,1.0,0.0,0.0,11413.25,upi,85.0,upi,1.0
USER_0338,2024-02-12,23,Other,Finance,Urban,Tablet,12071.22,0,10,12,1.0,0.0,0.0,11617.31,upi,48.0,upi,1.0
USER_0338,2024-02-22,23,Other,Finance,Urban,Tablet,10203.88,0,12,13,1.0,0.0,0.0,11652.23,upi,10.0,upi,1.0
USER_0338,2024-02-25,23,Other,Finance,Urban,Tablet,14979.12,1,17,14,1.0,0.0,0.0,11548.77,upi,3.0,upi,1.0
USER_0338,2024-04-26,23,Other,Finance,Urban,Tablet,11601.17,0,23,15,1.0,0.0,0.0,11777.46,upi,61.0,upi,1.0
USER_0338,2024-05-14,23,Other,Finance,Urban,Mobile,11688.07,0,16,16,1.0,0.0,0.0,11766.44,upi,18.0,upi,1.0
USER_0338,2024-06-17,23,Other,Finance,Urban,Tablet,9972.68,0,21,17,1.0,0.0,0.0,11761.83,upi,34.0,upi,1.0
USER_0338,2024-07-15,23,Other,Finance,Urban,Tablet,8933.43,0,20,18,1.0,0.0,0.0,11662.44,upi,28.0,upi,1.0
USER_0338,2024-08-05,23,Other,Finance,Urban,Tablet,8836.43,0,10,19,1.0,0.0,0.0,11518.8,upi,21.0,upi,1.0
USER_0339,2023-01-04,23,Male,Finance,Urban,Mobile,13085.63,0,16,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0339,2023-02-24,23,Male,Finance,Urban,Mobile,8027.34,0,19,1,1.0,0.0,0.0,13085.63,upi,51.0,upi,1.0
USER_0339,2023-04-05,23,Male,Finance,Urban,Desktop,9663.47,0,21,2,1.0,0.0,0.0,10556.49,upi,40.0,upi,1.0
USER_0339,2023-04-16,23,Male,Finance,Urban,Mobile,12935.31,1,16,3,1.0,0.0,0.0,10258.82,upi,11.0,upi,1.0
USER_0339,2023-04-19,23,Male,Finance,Urban,Mobile,9516.9,0,20,4,1.0,0.0,0.0,10927.94,upi,3.0,upi,1.0
USER_0339,2023-04-23,23,Male,Finance,Urban,Mobile,9886.01,1,23,5,1.0,0.0,0.0,10645.73,upi,4.0,upi,1.0
USER_0339,2023-05-30,23,Male,Finance,Urban,Mobile,8643.58,0,9,6,1.0,0.0,0.0,10519.11,upi,37.0,upi,1.0
USER_0339,2023-07-22,23,Male,Finance,Urban,Mobile,9358.74,1,21,7,1.0,0.0,0.0,10251.18,upi,53.0,upi,1.0
USER_0339,2023-08-10,23,Male,Finance,Urban,Mobile,13320.6,0,21,8,1.0,0.0,0.0,10139.62,upi,19.0,upi,1.0
USER_0339,2023-08-14,23,Male,Finance,Urban,Mobile,11678.28,0,21,9,1.0,0.0,0.0,10493.07,upi,4.0,upi,1.0
USER_0339,2023-08-29,23,Male,Finance,Urban,Desktop,8033.26,0,12,10,1.0,0.0,0.0,10611.59,upi,15.0,upi,1.0
USER_0339,2023-09-17,23,Male,Finance,Urban,Mobile,13926.54,1,12,11,1.0,0.0,0.0,10377.19,upi,19.0,upi,1.0
USER_0339,2023-10-03,23,Male,Finance,Urban,Mobile,13130.31,0,16,12,1.0,0.0,0.0,10672.97,upi,16.0,upi,1.0
USER_0339,2023-12-15,23,Male,Finance,Urban,Desktop,11247.96,0,9,13,1.0,0.0,0.0,10862.0,upi,73.0,upi,1.0
USER_0339,2024-01-25,23,Male,Finance,Urban,Mobile,9297.81,0,23,14,1.0,0.0,0.0,10889.57,upi,41.0,upi,1.0
USER_0339,2024-03-04,23,Male,Finance,Urban,Mobile,14250.52,0,16,15,1.0,0.0,0.0,10783.45,upi,39.0,card,1.0
USER_0339,2024-03-08,23,Male,Finance,Urban,Mobile,9719.55,0,16,16,0.9375,0.0625,0.0,11000.14,card,4.0,upi,1.0
USER_0339,2024-04-04,23,Male,Finance,Urban,Mobile,9171.35,0,9,17,0.9412,0.0588,0.0,10924.81,upi,27.0,upi,1.0
USER_0339,2024-04-05,23,Male,Finance,Urban,Mobile,11379.4,0,10,18,0.9444,0.0556,0.0,10827.4,upi,1.0,upi,1.0
USER_0339,2024-04-07,23,Male,Finance,Urban,Mobile,14845.6,1,21,19,0.9474,0.0526,0.0,10856.45,upi,2.0,upi,1.0
USER_0339,2024-06-01,23,Male,Finance,Urban,Mobile,10985.58,1,21,20,0.95,0.05,0.0,11055.91,upi,55.0,upi,1.0
USER_0339,2024-06-06,23,Male,Finance,Urban,Mobile,11205.78,0,17,21,0.9524,0.0476,0.0,11052.56,upi,5.0,upi,1.0
USER_0339,2024-07-10,23,Male,Finance,Urban,Mobile,10354.72,0,19,22,0.9545,0.0455,0.0,11059.52,upi,34.0,upi,1.0
USER_0339,2024-08-04,23,Male,Finance,Urban,Mobile,12510.72,1,12,23,0.9565,0.0435,0.0,11028.88,upi,25.0,upi,1.0
USER_0339,2024-09-18,23,Male,Finance,Urban,Mobile,11727.16,0,15,24,0.9583,0.0417,0.0,11090.62,upi,45.0,upi,1.0
USER_0340,2023-01-18,67,Prefer not to say,Education,Urban,Desktop,6675.92,0,12,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0340,2023-03-24,67,Prefer not to say,Education,Urban,Desktop,7494.94,0,23,1,0.0,0.0,1.0,6675.92,cod,65.0,card,1.0
USER_0340,2023-03-26,67,Prefer not to say,Education,Urban,Mobile,7911.7,1,16,2,0.0,0.5,0.5,7085.43,card,2.0,upi,1.0
USER_0340,2023-06-27,67,Prefer not to say,Education,Urban,Desktop,5478.25,0,13,3,0.3333,0.3333,0.3333,7360.86,upi,93.0,cod,0.9999
USER_0340,2023-09-09,67,Prefer not to say,Education,Urban,Desktop,9182.2,1,12,4,0.25,0.25,0.5,6890.2,cod,74.0,card,1.0
USER_0340,2023-09-12,67,Prefer not to say,Education,Urban,Desktop,5966.16,0,9,5,0.2,0.4,0.4,7348.6,card,3.0,cod,1.0
USER_0340,2023-09-26,67,Prefer not to say,Education,Urban,Tablet,8389.12,0,14,6,0.1667,0.3333,0.5,7118.2,cod,14.0,cod,1.0
USER_0340,2023-11-07,67,Prefer not to say,Education,Urban,Desktop,5778.4,0,13,7,0.1429,0.2857,0.5714,7299.76,cod,42.0,cod,1.0
USER_0340,2023-12-30,67,Prefer not to say,Education,Urban,Desktop,3623.53,1,15,8,0.125,0.25,0.625,7109.59,cod,53.0,cod,1.0
USER_0340,2024-02-13,67,Prefer not to say,Education,Urban,Desktop,9916.97,0,23,9,0.1111,0.2222,0.6667,6722.25,cod,45.0,upi,1.0
USER_0340,2024-02-15,67,Prefer not to say,Education,Urban,Desktop,6322.42,0,23,10,0.2,0.2,0.6,7041.72,upi,2.0,cod,1.0
USER_0340,2024-05-01,67,Prefer not to say,Education,Urban,Tablet,6716.59,0,10,11,0.1818,0.1818,0.6364,6976.33,cod,76.0,cod,1.0
USER_0340,2024-06-23,67,Prefer not to say,Education,Urban,Desktop,5388.38,1,15,12,0.1667,0.1667,0.6667,6954.68,cod,53.0,cod,1.0001
USER_0340,2024-09-28,67,Prefer not to say,Education,Urban,Desktop,4344.51,1,13,13,0.1538,0.1538,0.6923,6834.2,cod,97.0,cod,0.9999
USER_0340,2024-10-01,67,Prefer not to say,Education,Urban,Desktop,7702.49,0,17,14,0.1429,0.1429,0.7143,6656.36,cod,3.0,cod,1.0001
USER_0341,2023-01-10,54,Prefer not to say,Retired,Rural,Tablet,4778.95,0,21,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0341,2023-01-12,54,Prefer not to say,Retired,Rural,Mobile,4165.22,0,11,1,0.0,0.0,1.0,4778.95,cod,2.0,card,1.0
USER_0341,2023-02-13,54,Prefer not to say,Retired,Rural,Mobile,1980.14,0,11,2,0.0,0.5,0.5,4472.09,card,32.0,cod,1.0
USER_0341,2023-03-20,54,Prefer not to say,Retired,Rural,Mobile,2056.91,0,12,3,0.0,0.3333,0.6667,3641.44,cod,35.0,cod,1.0
USER_0341,2023-03-22,54,Prefer not to say,Retired,Rural,Mobile,1480.68,0,16,4,0.0,0.25,0.75,3245.3,cod,2.0,cod,1.0
USER_0341,2023-05-01,54,Prefer not to say,Retired,Rural,Mobile,5483.07,0,8,5,0.0,0.2,0.8,2892.38,cod,40.0,cod,1.0
USER_0341,2023-05-04,54,Prefer not to say,Retired,Rural,Mobile,2176.96,0,21,6,0.0,0.1667,0.8333,3324.16,cod,3.0,cod,1.0
USER_0341,2023-05-11,54,Prefer not to say,Retired,Rural,Mobile,3132.58,0,10,7,0.0,0.1429,0.8571,3160.28,cod,7.0,cod,1.0
USER_0341,2023-06-02,54,Prefer not to say,Retired,Rural,Mobile,1306.52,0,8,8,0.0,0.125,0.875,3156.81,cod,22.0,cod,1.0
USER_0341,2023-06-23,54,Prefer not to say,Retired,Rural,Mobile,4896.8,0,8,9,0.0,0.1111,0.8889,2951.23,cod,21.0,cod,1.0
USER_0341,2023-07-27,54,Prefer not to say,Retired,Rural,Mobile,4528.26,0,16,10,0.0,0.1,0.9,3145.78,cod,34.0,cod,1.0
USER_0341,2023-09-24,54,Prefer not to say,Retired,Rural,Mobile,2616.24,1,12,11,0.0,0.0909,0.9091,3271.46,cod,59.0,cod,1.0
USER_0341,2023-10-16,54,Prefer not to say,Retired,Rural,Desktop,5044.99,0,14,12,0.0,0.0833,0.9167,3216.86,cod,22.0,cod,1.0
USER_0341,2023-10-16,54,Prefer not to say,Retired,Rural,Mobile,3130.19,0,16,13,0.0,0.0769,0.9231,3357.49,cod,0.0,cod,1.0
USER_0341,2023-11-15,54,Prefer not to say,Retired,Rural,Mobile,3499.0,0,19,14,0.0,0.0714,0.9286,3341.25,cod,30.0,cod,1.0
USER_0341,2023-11-27,54,Prefer not to say,Retired,Rural,Mobile,780.59,0,9,15,0.0,0.0667,0.9333,3351.77,cod,12.0,cod,1.0
USER_0341,2023-12-09,54,Prefer not to say,Retired,Rural,Mobile,3051.3,1,17,16,0.0,0.0625,0.9375,3191.07,cod,12.0,cod,1.0
USER_0341,2023-12-28,54,Prefer not to say,Retired,Rural,Mobile,1888.36,0,15,17,0.0,0.0588,0.9412,3182.85,cod,19.0,cod,1.0
USER_0341,2024-01-25,54,Prefer not to say,Retired,Rural,Mobile,2009.64,0,15,18,0.0,0.0556,0.9444,3110.93,cod,28.0,cod,1.0
USER_0341,2024-02-07,54,Prefer not to say,Retired,Rural,Mobile,3949.86,0,18,19,0.0,0.0526,0.9474,3052.97,cod,13.0,cod,1.0
USER_0341,2024-05-08,54,Prefer not to say,Retired,Rural,Mobile,3397.34,0,15,20,0.0,0.05,0.95,3097.81,cod,91.0,cod,1.0
USER_0341,2024-05-12,54,Prefer not to say,Retired,Rural,Mobile,1591.54,1,20,21,0.0,0.0476,0.9524,3112.08,cod,4.0,cod,1.0
USER_0341,2024-05-21,54,Prefer not to say,Retired,Rural,Mobile,6076.62,0,14,22,0.0,0.0455,0.9545,3042.96,cod,9.0,cod,1.0
USER_0341,2024-08-23,54,Prefer not to say,Retired,Rural,Mobile,3722.77,0,15,23,0.0,0.0435,0.9565,3174.86,cod,94.0,card,1.0
USER_0342,2023-02-03,33,Prefer not to say,Business,Rural,Mobile,10364.73,0,22,0,0.0,0.0,0.0,0.0,,,card,0.0
USER_0342,2023-03-08,33,Prefer not to say,Business,Rural,Desktop,11365.08,0,16,1,0.0,1.0,0.0,10364.73,card,33.0,upi,1.0
USER_0342,2023-05-26,33,Prefer not to say,Business,Rural,Mobile,16187.32,0,15,2,0.5,0.5,0.0,10864.9,upi,79.0,upi,1.0
USER_0342,2023-06-12,33,Prefer not to say,Business,Rural,Mobile,13655.65,0,10,3,0.6667,0.3333,0.0,12639.04,upi,17.0,card,1.0
USER_0342,2023-07-05,33,Prefer not to say,Business,Rural,Mobile,10419.59,0,11,4,0.5,0.5,0.0,12893.2,card,23.0,card,1.0
USER_0342,2023-08-28,33,Prefer not to say,Business,Rural,Mobile,11971.01,0,9,5,0.4,0.6,0.0,12398.48,card,54.0,upi,1.0
USER_0342,2023-09-06,33,Prefer not to say,Business,Rural,Mobile,15901.04,0,18,6,0.5,0.5,0.0,12327.23,upi,9.0,card,1.0
USER_0342,2023-09-11,33,Prefer not to say,Business,Rural,Mobile,13304.4,0,10,7,0.4286,0.5714,0.0,12837.78,card,5.0,card,1.0
USER_0342,2023-09-26,33,Prefer not to say,Business,Rural,Mobile,15209.65,0,21,8,0.375,0.625,0.0,12896.1,card,15.0,card,1.0
USER_0342,2023-10-02,33,Prefer not to say,Business,Rural,Mobile,13181.32,0,17,9,0.3333,0.6667,0.0,13153.16,card,6.0,card,1.0
USER_0342,2023-10-08,33,Prefer not to say,Business,Rural,Mobile,10888.31,1,23,10,0.3,0.7,0.0,13155.98,card,6.0,card,1.0
USER_0342,2023-10-13,33,Prefer not to say,Business,Rural,Mobile,12400.77,0,9,11,0.2727,0.7273,0.0,12949.83,card,5.0,card,1.0
USER_0342,2023-11-18,33,Prefer not to say,Business,Rural,Mobile,15640.77,1,10,12,0.25,0.75,0.0,12904.07,card,36.0,card,1.0
USER_0342,2023-12-27,33,Prefer not to say,Business,Rural,Mobile,8774.58,0,19,13,0.2308,0.7692,0.0,13114.59,card,39.0,card,1.0
USER_0342,2024-04-23,33,Prefer not to say,Business,Rural,Mobile,10614.81,0,12,14,0.2143,0.7857,0.0,12804.59,card,118.0,card,1.0
USER_0342,2024-05-26,33,Prefer not to say,Business,Rural,Mobile,8260.68,1,18,15,0.2,0.8,0.0,12658.6,card,33.0,cod,1.0
USER_0342,2024-07-22,33,Prefer not to say,Business,Rural,Mobile,9229.15,0,22,16,0.1875,0.75,0.0625,12383.73,cod,57.0,card,1.0
USER_0342,2024-08-08,33,Prefer not to say,Business,Rural,Mobile,15655.14,0,20,17,0.1765,0.7647,0.0588,12198.17,card,17.0,card,1.0
USER_0342,2024-09-17,33,Prefer not to say,Business,Rural,Mobile,12857.54,0,20,18,0.1667,0.7778,0.0556,12390.22,card,40.0,card,1.0001
USER_0342,2024-09-21,33,Prefer not to say,Business,Rural,Mobile,14723.96,1,8,19,0.1579,0.7895,0.0526,12414.82,card,4.0,card,1.0
USER_0343,2023-01-07,24,Female,Creative/Arts,Urban,Mobile,7429.34,1,13,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0343,2023-02-07,24,Female,Creative/Arts,Urban,Mobile,3241.15,0,17,1,1.0,0.0,0.0,7429.34,upi,31.0,upi,1.0
USER_0343,2023-03-13,24,Female,Creative/Arts,Urban,Mobile,3932.85,0,16,2,1.0,0.0,0.0,5335.25,upi,34.0,upi,1.0
USER_0343,2023-06-03,24,Female,Creative/Arts,Urban,Mobile,3167.44,1,8,3,1.0,0.0,0.0,4867.78,upi,82.0,upi,1.0
USER_0343,2023-06-05,24,Female,Creative/Arts,Urban,Mobile,5132.8,0,23,4,1.0,0.0,0.0,4442.69,upi,2.0,upi,1.0
USER_0343,2023-08-13,24,Female,Creative/Arts,Urban,Mobile,3879.73,1,11,5,1.0,0.0,0.0,4580.72,upi,69.0,upi,1.0
USER_0343,2023-09-27,24,Female,Creative/Arts,Urban,Mobile,4660.95,0,18,6,1.0,0.0,0.0,4463.88,upi,45.0,upi,1.0
USER_0343,2023-10-13,24,Female,Creative/Arts,Urban,Mobile,4433.67,0,10,7,1.0,0.0,0.0,4492.04,upi,16.0,upi,1.0
USER_0343,2023-10-29,24,Female,Creative/Arts,Urban,Mobile,6579.77,1,16,8,1.0,0.0,0.0,4484.74,upi,16.0,upi,1.0
USER_0343,2024-01-14,24,Female,Creative/Arts,Urban,Mobile,6250.95,1,15,9,1.0,0.0,0.0,4717.52,upi,77.0,upi,1.0
USER_0343,2024-03-13,24,Female,Creative/Arts,Urban,Mobile,4989.05,0,16,10,1.0,0.0,0.0,4870.87,upi,59.0,upi,1.0
USER_0343,2024-04-09,24,Female,Creative/Arts,Urban,Mobile,4009.09,0,9,11,1.0,0.0,0.0,4881.61,upi,27.0,upi,1.0
USER_0343,2024-05-07,24,Female,Creative/Arts,Urban,Mobile,4968.04,0,13,12,1.0,0.0,0.0,4808.9,upi,28.0,upi,1.0
USER_0343,2024-05-30,24,Female,Creative/Arts,Urban,Mobile,3165.16,0,21,13,1.0,0.0,0.0,4821.14,upi,23.0,upi,1.0
USER_0343,2024-06-29,24,Female,Creative/Arts,Urban,Mobile,8115.75,1,19,14,1.0,0.0,0.0,4702.86,upi,30.0,upi,1.0
USER_0343,2024-08-05,24,Female,Creative/Arts,Urban,Mobile,7423.78,0,11,15,1.0,0.0,0.0,4930.38,upi,37.0,upi,1.0
USER_0343,2024-08-17,24,Female,Creative/Arts,Urban,Mobile,7036.52,1,22,16,1.0,0.0,0.0,5086.22,upi,12.0,upi,1.0
USER_0343,2024-09-01,24,Female,Creative/Arts,Urban,Mobile,5382.08,1,15,17,1.0,0.0,0.0,5200.94,upi,15.0,upi,1.0
USER_0343,2024-09-26,24,Female,Creative/Arts,Urban,Mobile,6853.73,0,21,18,1.0,0.0,0.0,5211.01,upi,25.0,upi,1.0
USER_0343,2024-09-27,24,Female,Creative/Arts,Urban,Mobile,4192.88,0,11,19,1.0,0.0,0.0,5297.47,upi,1.0,upi,1.0
USER_0343,2024-09-27,24,Female,Creative/Arts,Urban,Mobile,5821.06,0,16,20,1.0,0.0,0.0,5242.24,upi,0.0,upi,1.0
USER_0344,2023-01-06,42,Female,Government,Rural,Mobile,8922.5,0,12,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0344,2023-01-31,42,Female,Government,Rural,Mobile,6340.05,0,17,1,0.0,0.0,1.0,8922.5,cod,25.0,cod,1.0
USER_0344,2023-02-15,42,Female,Government,Rural,Mobile,7635.51,0,13,2,0.0,0.0,1.0,7631.27,cod,15.0,cod,1.0
USER_0344,2023-02-24,42,Female,Government,Rural,Mobile,6138.34,0,18,3,0.0,0.0,1.0,7632.69,cod,9.0,cod,1.0
USER_0344,2023-05-05,42,Female,Government,Rural,Mobile,11995.49,0,15,4,0.0,0.0,1.0,7259.1,cod,70.0,cod,1.0
USER_0344,2023-05-09,42,Female,Government,Rural,Mobile,12807.2,0,21,5,0.0,0.0,1.0,8206.38,cod,4.0,cod,1.0
USER_0344,2023-05-24,42,Female,Government,Rural,Mobile,13496.64,0,13,6,0.0,0.0,1.0,8973.18,cod,15.0,cod,1.0
USER_0344,2023-05-25,42,Female,Government,Rural,Mobile,8530.6,0,8,7,0.0,0.0,1.0,9619.39,cod,1.0,cod,1.0
USER_0344,2023-06-23,42,Female,Government,Rural,Mobile,11629.99,0,15,8,0.0,0.0,1.0,9483.29,cod,29.0,cod,1.0
USER_0344,2023-10-14,42,Female,Government,Rural,Mobile,11802.47,1,12,9,0.0,0.0,1.0,9721.81,cod,113.0,cod,1.0
USER_0344,2023-11-27,42,Female,Government,Rural,Mobile,6830.76,0,8,10,0.0,0.0,1.0,9929.88,cod,44.0,cod,1.0
USER_0344,2024-01-07,42,Female,Government,Rural,Mobile,13480.12,1,22,11,0.0,0.0,1.0,9648.14,cod,41.0,cod,1.0
USER_0344,2024-02-29,42,Female,Government,Rural,Mobile,9229.7,0,16,12,0.0,0.0,1.0,9967.47,cod,53.0,cod,1.0
USER_0344,2024-03-31,42,Female,Government,Rural,Mobile,8697.99,1,22,13,0.0,0.0,1.0,9910.72,cod,31.0,cod,1.0
USER_0344,2024-05-08,42,Female,Government,Rural,Mobile,10205.27,0,10,14,0.0,0.0,1.0,9824.1,cod,38.0,upi,1.0
USER_0344,2024-05-13,42,Female,Government,Rural,Mobile,9379.71,0,13,15,0.0667,0.0,0.9333,9849.51,upi,5.0,cod,1.0
USER_0344,2024-07-01,42,Female,Government,Rural,Mobile,11664.89,0,19,16,0.0625,0.0,0.9375,9820.15,cod,49.0,cod,1.0
USER_0344,2024-07-16,42,Female,Government,Rural,Mobile,5768.41,0,17,17,0.0588,0.0,0.9412,9928.66,cod,15.0,card,1.0
USER_0344,2024-08-10,42,Female,Government,Rural,Mobile,10613.59,1,20,18,0.0556,0.0556,0.8889,9697.54,card,25.0,card,1.0001
USER_0344,2024-08-26,42,Female,Government,Rural,Mobile,6812.05,0,22,19,0.0526,0.1053,0.8421,9745.75,card,16.0,cod,1.0
USER_0345,2023-01-06,32,Male,Creative/Arts,Urban,Desktop,3441.02,0,11,0,0.0,0.0,0.0,0.0,,,card,0.0
USER_0345,2023-04-27,32,Male,Creative/Arts,Urban,Desktop,2115.18,0,11,1,0.0,1.0,0.0,3441.02,card,111.0,upi,1.0
USER_0345,2023-05-28,32,Male,Creative/Arts,Urban,Desktop,4941.23,1,13,2,0.5,0.5,0.0,2778.1,upi,31.0,upi,1.0
USER_0345,2023-07-04,32,Male,Creative/Arts,Urban,Desktop,5249.29,0,21,3,0.6667,0.3333,0.0,3499.14,upi,37.0,upi,1.0
USER_0345,2023-09-10,32,Male,Creative/Arts,Urban,Desktop,6047.36,1,8,4,0.75,0.25,0.0,3936.68,upi,68.0,upi,1.0
USER_0345,2023-11-04,32,Male,Creative/Arts,Urban,Desktop,6165.69,1,8,5,0.8,0.2,0.0,4358.82,upi,55.0,upi,1.0
USER_0345,2024-04-02,32,Male,Creative/Arts,Urban,Tablet,3704.03,0,10,6,0.8333,0.1667,0.0,4659.96,upi,150.0,card,1.0
USER_0345,2024-04-11,32,Male,Creative/Arts,Urban,Desktop,6565.03,0,17,7,0.7143,0.2857,0.0,4523.4,card,9.0,upi,1.0
USER_0345,2024-04-22,32,Male,Creative/Arts,Urban,Mobile,7527.8,0,17,8,0.75,0.25,0.0,4778.6,upi,11.0,upi,1.0
USER_0345,2024-04-27,32,Male,Creative/Arts,Urban,Desktop,3290.64,1,11,9,0.7778,0.2222,0.0,5084.07,upi,5.0,upi,1.0
USER_0345,2024-05-13,32,Male,Creative/Arts,Urban,Desktop,5508.63,0,20,10,0.8,0.2,0.0,4904.73,upi,16.0,upi,1.0
USER_0345,2024-07-16,32,Male,Creative/Arts,Urban,Desktop,6098.06,0,23,11,0.8182,0.1818,0.0,4959.63,upi,64.0,upi,1.0
USER_0345,2024-07-30,32,Male,Creative/Arts,Urban,Desktop,7715.92,0,22,12,0.8333,0.1667,0.0,5054.5,upi,14.0,upi,1.0
USER_0346,2023-01-05,60,Prefer not to say,Technical/IT,Urban,Desktop,10009.4,0,18,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0346,2023-02-05,60,Prefer not to say,Technical/IT,Urban,Desktop,8283.78,1,14,1,0.0,0.0,1.0,10009.4,cod,31.0,card,1.0
USER_0346,2023-03-23,60,Prefer not to say,Technical/IT,Urban,Mobile,7905.58,0,18,2,0.0,0.5,0.5,9146.59,card,46.0,upi,1.0
USER_0346,2023-03-24,60,Prefer not to say,Technical/IT,Urban,Desktop,9750.1,0,15,3,0.3333,0.3333,0.3333,8732.92,upi,1.0,upi,0.9999
USER_0346,2023-03-26,60,Prefer not to say,Technical/IT,Urban,Desktop,7578.83,1,9,4,0.5,0.25,0.25,8987.22,upi,2.0,upi,1.0
USER_0346,2023-07-03,60,Prefer not to say,Technical/IT,Urban,Mobile,13415.34,0,11,5,0.6,0.2,0.2,8705.54,upi,99.0,upi,1.0
USER_0346,2023-10-20,60,Prefer not to say,Technical/IT,Urban,Desktop,13145.5,0,20,6,0.6667,0.1667,0.1667,9490.51,upi,109.0,upi,1.0001
